Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m)
1696563114,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.61719,2.61719,4892,4892,13.25,0.1815068493150685,246,180,6.2,38.7,38.7
1696563115,2.73972602739726,0.9041095890410958,0.0136986301369863,2.61328,2.61328,4894,4894,13.25,0.1815068493150685,246,180,6.2,38.69,38.69
1696563116,2.73972602739726,0.9041095890410958,0.0136986301369863,2.60547,2.60547,4898,4898,13.25,0.1815068493150685,248,180,6.3,38.71,38.71
1696563117,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.60938,2.60938,4899,4899,13.25,0.1815068493150685,246,180,6.3,38.71,38.71
1696563118,2.767123287671233,0.9041095890410958,0.0136986301369863,2.60938,2.60938,4903,4903,13.375,0.1832191780821918,246,180,6.2,38.71,38.71
1696563119,2.780821917808219,0.9041095890410958,0.0136986301369863,2.60547,2.60547,4904,4904,13.25,0.1815068493150685,246,180,6.3,38.7,38.7
1696563120,2.780821917808219,0.9041095890410958,0.0136986301369863,2.60547,2.60547,4908,4908,13.25,0.1815068493150685,248,180,6.2,38.68,38.68
1696563121,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.60156,2.60156,4910,4910,13.25,0.1815068493150685,248,180,6.3,38.68,38.68
1696563122,2.8219178082191783,0.9041095890410958,0.0273972602739726,2.60547,2.60547,4913,4913,13.375,0.1832191780821918,246,180,6.3,38.69,38.69
1696563123,2.835616438356164,0.9041095890410958,0.0273972602739726,2.60938,2.60938,4915,4915,13.375,0.1832191780821918,246,180,6.2,38.7,38.7
1696563124,2.808219178082192,0.9041095890410958,0.0136986301369863,2.61328,2.61328,4919,4919,13.25,0.1815068493150685,246,180,6.3,38.71,38.71
1696563125,2.8493150684931505,0.9041095890410958,0.0273972602739726,2.625,2.625,4920,4920,13.375,0.1832191780821918,246,180,6.3,38.74,38.74
1696563126,2.8493150684931505,0.9041095890410958,0.0273972602739726,2.63672,2.63672,4924,4924,13.625,0.18664383561643835,242,180,6.4,38.78,38.78
1696563127,2.863013698630137,0.9041095890410958,0.0273972602739726,2.64453,2.64453,4926,4926,13.5,0.18493150684931506,242,180,6.4,38.79,38.79
1696563128,2.904109589041096,0.9041095890410958,0.0410958904109589,2.64844,2.64844,4929,4929,13.875,0.19006849315068494,240,180,6.5,38.82,38.82
1696563129,2.904109589041096,0.9041095890410958,0.0410958904109589,2.65625,2.65625,4931,4931,13.875,0.19006849315068494,238,180,6.5,38.84,38.84
1696563130,2.9315068493150687,0.9178082191780822,0.0410958904109589,2.64844,2.64844,4934,4934,13.875,0.19006849315068494,240,180,6.5,38.86,38.86
1696563131,2.9315068493150687,0.9178082191780822,0.0410958904109589,2.64844,2.64844,4936,4936,14,0.1917808219178082,238,180,6.5,38.86,38.86
1696563132,2.8767123287671232,0.9041095890410958,0.0273972602739726,2.65625,2.65625,4940,4940,13.75,0.18835616438356165,240,180,6.5,38.87,38.87
1696563133,2.8767123287671232,0.9041095890410958,0.0273972602739726,2.66016,2.66016,4942,4942,13.75,0.18835616438356165,240,180,6.4,38.87,38.87
1696563134,2.8767123287671232,0.9041095890410958,0.0273972602739726,2.66406,2.66406,4945,4945,13.75,0.18835616438356165,240,180,6.4,38.87,38.87
1696563135,2.8767123287671232,0.9041095890410958,0.0273972602739726,2.66797,2.66797,4947,4947,13.75,0.18835616438356165,240,180,6.4,38.86,38.86
1696563136,2.8767123287671232,0.9041095890410958,0.0136986301369863,2.67578,2.67578,4951,4951,13.75,0.18835616438356165,238,180,6.4,38.85,38.85
1696563137,2.8904109589041096,0.9041095890410958,0.0136986301369863,2.68359,2.68359,4952,4952,13.75,0.18835616438356165,238,180,6.4,38.86,38.86
1696563138,2.9452054794520546,0.9178082191780822,0.0136986301369863,2.69531,2.69531,4956,4956,13.75,0.18835616438356165,238,180,6.5,38.88,38.88
1696563139,2.958904109589041,0.9178082191780822,0.0136986301369863,2.70703,2.70703,4958,4958,13.75,0.18835616438356165,236,180,6.5,38.9,38.9
1696563140,3.0273972602739727,0.9178082191780822,0.0273972602739726,2.71094,2.71094,4962,4962,13.75,0.18835616438356165,236,180,6.6,38.95,38.95
1696563141,3.0273972602739727,0.9178082191780822,0.0273972602739726,2.71094,2.71094,4963,4963,13.75,0.18835616438356165,236,180,6.6,38.94,38.94
1696563142,3.0547945205479454,0.9178082191780822,0.0273972602739726,2.73828,2.73828,4967,4967,13.75,0.18835616438356165,234,180,6.7,38.97,38.97
1696563143,3.0821917808219177,0.9178082191780822,0.0273972602739726,2.74609,2.74609,4969,4969,13.875,0.19006849315068494,234,180,6.7,39,39
1696563144,3.0821917808219177,0.9178082191780822,0.0273972602739726,2.73828,2.73828,4973,4973,13.75,0.18835616438356165,236,180,6.6,39.04,39.04
1696563145,3.0821917808219177,0.9178082191780822,0.0273972602739726,2.72656,2.72656,4974,4974,13.625,0.18664383561643835,238,178,6.6,39.08,39.08
1696563146,3.0821917808219177,0.9178082191780822,0.0273972602739726,2.71484,2.71484,4976,4976,13.625,0.18664383561643835,238,178,6.6,39.11,39.11
1696563147,3.0547945205479454,0.9178082191780822,0.0273972602739726,2.72656,2.72656,4980,4980,13.625,0.18664383561643835,238,178,6.6,39.17,39.17
1696563148,3.0684931506849313,0.9178082191780822,0.0410958904109589,2.73047,2.73047,4982,4982,13.5,0.18493150684931506,238,178,6.7,39.21,39.21
1696563149,3.0684931506849313,0.9315068493150684,0.0410958904109589,2.73047,2.73047,4986,4986,13.625,0.18664383561643835,236,178,6.8,39.28,39.28
1696563150,3.0821917808219177,0.9315068493150684,0.0410958904109589,2.73438,2.73438,4987,4987,13.625,0.18664383561643835,236,178,6.8,39.31,39.31
1696563151,3.136986301369863,0.9315068493150684,0.0410958904109589,2.74609,2.74609,4991,4991,13.875,0.19006849315068494,234,178,6.9,39.36,39.36
1696563152,3.164383561643836,0.9315068493150684,0.0410958904109589,2.75391,2.75391,4993,4993,14,0.1917808219178082,232,178,6.9,39.4,39.4
1696563153,3.219178082191781,0.9315068493150684,0.0273972602739726,2.74219,2.74219,4997,4997,14.125,0.1934931506849315,232,178,6.9,39.48,39.48
1696563154,3.2465753424657535,0.9315068493150684,0.0273972602739726,2.72656,2.72656,4998,4998,14.125,0.1934931506849315,234,178,6.9,39.53,39.53
1696563155,3.191780821917808,0.9178082191780822,0.0136986301369863,2.69141,2.69141,5002,5002,14,0.1917808219178082,236,178,6.8,39.62,39.62
1696563156,3.191780821917808,0.9178082191780822,0.0136986301369863,2.68359,2.68359,5004,5004,13.875,0.19006849315068494,236,178,6.7,39.65,39.65
1696563157,3.1232876712328768,0.9178082191780822,0.0136986301369863,2.64453,2.64453,5007,5007,13.625,0.18664383561643835,240,178,6.6,39.71,39.71
1696563158,3.095890410958904,0.9178082191780822,0.0136986301369863,2.64063,2.64063,5009,5009,13.625,0.18664383561643835,242,178,6.6,39.74,39.74
1696563159,3.0547945205479454,0.9178082191780822,0.0136986301369863,2.62109,2.62109,5012,5012,13.5,0.18493150684931506,244,178,6.6,39.81,39.81
1696563160,3.041095890410959,0.9178082191780822,0.0136986301369863,2.61719,2.61719,5014,5014,13.375,0.1832191780821918,244,178,6.6,39.84,39.84
1696563161,3,0.9178082191780822,0.0136986301369863,2.60938,2.60938,5018,5018,13.25,0.1815068493150685,246,178,6.6,39.89,39.89
1696563162,2.9863013698630136,0.9178082191780822,0.0136986301369863,2.61719,2.61719,5020,5020,13.25,0.1815068493150685,246,178,6.6,39.91,39.91
1696563163,2.958904109589041,0.9178082191780822,0.0136986301369863,2.64063,2.64063,5023,5023,13.375,0.1832191780821918,244,178,6.6,39.94,39.94
1696563164,2.958904109589041,0.9178082191780822,0.0136986301369863,2.65234,2.65234,5025,5025,13.5,0.18493150684931506,242,178,6.7,39.94,39.94
1696563165,2.8904109589041096,0.9178082191780822,0.0136986301369863,2.67188,2.67188,5029,5029,13.5,0.18493150684931506,242,178,6.6,39.93,39.93
1696563166,2.8767123287671232,0.9178082191780822,0.0136986301369863,2.6875,2.6875,5031,5031,13.5,0.18493150684931506,240,178,6.6,39.93,39.93
1696563167,2.8493150684931505,0.9178082191780822,0.0136986301369863,2.69141,2.69141,5034,5034,13.5,0.18493150684931506,240,178,6.6,39.92,39.92
1696563168,2.8493150684931505,0.9178082191780822,0.0136986301369863,2.69141,2.69141,5036,5036,13.5,0.18493150684931506,238,178,6.6,39.91,39.91
1696563169,2.835616438356164,0.9178082191780822,0.0136986301369863,2.6875,2.6875,5039,5039,13.5,0.18493150684931506,240,178,6.6,39.92,39.92
1696563170,2.835616438356164,0.9178082191780822,0.0136986301369863,2.67969,2.67969,5041,5041,13.625,0.18664383561643835,240,178,6.6,39.93,39.93
1696563171,2.835616438356164,0.9041095890410958,0.0136986301369863,2.69141,2.69141,5045,5045,13.625,0.18664383561643835,238,178,6.6,39.95,39.95
1696563172,2.835616438356164,0.9041095890410958,0.0136986301369863,2.69141,2.69141,5047,5047,13.5,0.18493150684931506,240,178,6.6,39.96,39.96
1696563173,2.835616438356164,0.9041095890410958,0.0136986301369863,2.6875,2.6875,5050,5050,13.375,0.1832191780821918,242,180,6.5,39.99,39.99
1696563174,2.8493150684931505,0.9041095890410958,0.0136986301369863,2.69531,2.69531,5052,5052,13.375,0.1832191780821918,240,180,6.5,40,40
1696563175,2.835616438356164,0.9041095890410958,0.0136986301369863,2.70313,2.70313,5056,5056,13.375,0.1832191780821918,240,180,6.5,40.02,40.02
1696563176,2.835616438356164,0.9041095890410958,0.0136986301369863,2.69531,2.69531,5058,5058,13.375,0.1832191780821918,240,178,6.5,40.03,40.03
1696563177,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5061,5061,13.5,0.18493150684931506,242,178,6.5,40.05,40.05
1696563178,2.808219178082192,0.9041095890410958,0.0136986301369863,2.65234,2.65234,5063,5063,13.25,0.1815068493150685,244,178,6.5,40.07,40.07
1696563179,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.63281,2.63281,5066,5066,13.375,0.1832191780821918,244,178,6.5,40.09,40.09
1696563180,2.780821917808219,0.9041095890410958,0.0136986301369863,2.62891,2.62891,5068,5068,13.375,0.1832191780821918,244,180,6.4,40.1,40.1
1696563181,2.8219178082191783,0.9041095890410958,0.0273972602739726,2.62109,2.62109,5072,5072,13.5,0.18493150684931506,244,180,6.4,40.12,40.12
1696563182,2.808219178082192,0.9041095890410958,0.0273972602739726,2.61328,2.61328,5073,5073,13.375,0.1832191780821918,244,180,6.4,40.12,40.12
1696563183,2.8219178082191783,0.9041095890410958,0.0273972602739726,2.60938,2.60938,5077,5077,13.25,0.1815068493150685,246,178,6.4,40.09,40.09
1696563184,2.8219178082191783,0.9041095890410958,0.0273972602739726,2.62109,2.62109,5079,5079,13.125,0.1797945205479452,248,178,6.3,40.08,40.08
1696563185,2.8219178082191783,0.9041095890410958,0.0273972602739726,2.63672,2.63672,5080,5080,13.25,0.1815068493150685,246,178,6.4,40.08,40.08
1696563186,2.8219178082191783,0.9041095890410958,0.0410958904109589,2.64063,2.64063,5084,5084,13.25,0.1815068493150685,246,178,6.4,40.08,40.08
1696563187,2.808219178082192,0.9041095890410958,0.0273972602739726,2.64453,2.64453,5086,5086,13.25,0.1815068493150685,246,178,6.4,40.08,40.08
1696563188,2.7945205479452055,0.9041095890410958,0.0273972602739726,2.62891,2.62891,5089,5089,13.125,0.1797945205479452,248,178,6.3,40.06,40.06
1696563189,2.7945205479452055,0.9041095890410958,0.0273972602739726,2.62891,2.62891,5091,5091,13.25,0.1815068493150685,246,178,6.3,40.06,40.06
1696563190,2.780821917808219,0.9041095890410958,0.0136986301369863,2.62109,2.62109,5094,5094,13.375,0.1832191780821918,246,180,6.4,40.06,40.06
1696563191,2.767123287671233,0.9041095890410958,0.0136986301369863,2.60938,2.60938,5096,5096,13.375,0.1832191780821918,246,180,6.3,40.06,40.06
1696563192,2.7260273972602738,0.8904109589041096,0.0136986301369863,2.58203,2.58203,5100,5100,13.375,0.1832191780821918,246,180,6.3,40.05,40.05
1696563193,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.57813,2.57813,5101,5101,13.375,0.1832191780821918,248,180,6.3,40.04,40.04
1696563194,2.7534246575342465,0.8904109589041096,0,2.57813,2.57813,5105,5105,13.375,0.1832191780821918,248,180,6.3,40.04,40.04
1696563195,2.73972602739726,0.8904109589041096,0,2.57813,2.57813,5107,5107,13.5,0.18493150684931506,246,180,6.3,40.04,40.04
1696563196,2.73972602739726,0.8904109589041096,0,2.57031,2.57031,5110,5110,13.25,0.1815068493150685,248,178,6.3,40.05,40.05
1696563197,2.712328767123288,0.8904109589041096,0,2.56641,2.56641,5112,5112,13.25,0.1815068493150685,250,178,6.3,40.05,40.05
1696563198,2.7260273972602738,0.8904109589041096,0,2.57031,2.57031,5115,5115,13.25,0.1815068493150685,248,178,6.3,40.03,40.03
1696563199,2.767123287671233,0.9041095890410958,0.0136986301369863,2.57422,2.57422,5117,5117,13.375,0.1832191780821918,248,178,6.4,40.03,40.03
1696563200,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.57422,2.57422,5120,5120,13.375,0.1832191780821918,248,178,6.4,40.06,40.06
1696563201,2.767123287671233,0.9041095890410958,0.0136986301369863,2.57422,2.57422,5122,5122,13.25,0.1815068493150685,248,178,6.4,40.08,40.08
1696563202,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.58984,2.58984,5126,5126,13.375,0.1832191780821918,246,178,6.4,40.12,40.12
1696563203,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.59375,2.59375,5127,5127,13.25,0.1815068493150685,246,178,6.4,40.12,40.12
1696563204,2.767123287671233,0.9041095890410958,0.0136986301369863,2.60938,2.60938,5131,5131,13.5,0.18493150684931506,244,178,6.4,40.14,40.14
1696563205,2.767123287671233,0.9041095890410958,0.0136986301369863,2.625,2.625,5133,5133,13.375,0.1832191780821918,244,178,6.5,40.14,40.14
1696563206,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.64453,2.64453,5136,5136,13.375,0.1832191780821918,244,178,6.4,40.13,40.13
1696563207,2.808219178082192,0.9041095890410958,0.0136986301369863,2.64844,2.64844,5138,5138,13.25,0.1815068493150685,244,178,6.4,40.12,40.12
1696563208,2.808219178082192,0.9041095890410958,0.0136986301369863,2.66406,2.66406,5142,5142,13.375,0.1832191780821918,244,178,6.5,40.09,40.09
1696563209,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5144,5144,13.375,0.1832191780821918,242,180,6.5,40.09,40.09
1696563210,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.67188,2.67188,5147,5147,13.375,0.1832191780821918,242,180,6.5,40.09,40.09
1696563211,2.835616438356164,0.9041095890410958,0.0136986301369863,2.67969,2.67969,5149,5149,13.375,0.1832191780821918,242,178,6.5,40.08,40.08
1696563212,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.67188,2.67188,5152,5152,13.5,0.18493150684931506,242,178,6.5,40.07,40.07
1696563213,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.67188,2.67188,5154,5154,13.5,0.18493150684931506,240,180,6.5,40.07,40.07
1696563214,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.67578,2.67578,5158,5158,13.625,0.18664383561643835,240,180,6.5,40.09,40.09
1696563215,2.8219178082191783,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5160,5160,13.625,0.18664383561643835,240,178,6.5,40.09,40.09
1696563216,2.808219178082192,0.9041095890410958,0.0136986301369863,2.66016,2.66016,5163,5163,13.375,0.1832191780821918,242,178,6.5,40.09,40.09
1696563217,2.835616438356164,0.9178082191780822,0.0136986301369863,2.66016,2.66016,5165,5165,13.375,0.1832191780821918,242,178,6.5,40.09,40.09
1696563218,2.835616438356164,0.9041095890410958,0.0136986301369863,2.64844,2.64844,5169,5169,13.375,0.1832191780821918,244,178,6.5,40.09,40.09
1696563219,2.835616438356164,0.9041095890410958,0.0136986301369863,2.64844,2.64844,5170,5170,13.375,0.1832191780821918,244,178,6.5,40.1,40.1
1696563220,2.835616438356164,0.9178082191780822,0.0136986301369863,2.64844,2.64844,5174,5174,13.25,0.1815068493150685,246,178,6.5,40.13,40.13
1696563221,2.8219178082191783,0.9178082191780822,0.0136986301369863,2.64453,2.64453,5176,5176,13.125,0.1797945205479452,246,178,6.5,40.14,40.14
1696563222,2.835616438356164,0.9178082191780822,0.0273972602739726,2.64844,2.64844,5179,5179,13.125,0.1797945205479452,246,178,6.5,40.15,40.15
1696563223,2.808219178082192,0.9178082191780822,0.0273972602739726,2.64453,2.64453,5181,5181,13.125,0.1797945205479452,246,178,6.5,40.14,40.14
1696563224,2.7945205479452055,0.9178082191780822,0.0273972602739726,2.64063,2.64063,5185,5185,13.125,0.1797945205479452,246,178,6.5,40.13,40.13
1696563225,2.7945205479452055,0.9178082191780822,0.0273972602739726,2.64453,2.64453,5186,5186,13.125,0.1797945205479452,246,178,6.4,40.12,40.12
1696563226,2.808219178082192,0.9178082191780822,0.0273972602739726,2.64844,2.64844,5190,5190,13.125,0.1797945205479452,246,178,6.5,40.06,40.06
1696563227,2.7945205479452055,0.9178082191780822,0.0273972602739726,2.64063,2.64063,5192,5192,13.125,0.1797945205479452,246,178,6.5,40.04,40.04
1696563228,2.780821917808219,0.9178082191780822,0.0273972602739726,2.64453,2.64453,5194,5194,13.125,0.1797945205479452,246,178,6.5,40.03,40.03
1696563229,2.780821917808219,0.9178082191780822,0.0136986301369863,2.64453,2.64453,5197,5197,13.25,0.1815068493150685,244,178,6.5,40.04,40.04
1696563230,2.7945205479452055,0.9178082191780822,0.0136986301369863,2.64453,2.64453,5199,5199,13.375,0.1832191780821918,244,178,6.5,40.05,40.05
1696563231,2.808219178082192,0.9178082191780822,0.0136986301369863,2.63281,2.63281,5202,5202,13.375,0.1832191780821918,244,178,6.6,40.07,40.07
1696563232,2.808219178082192,0.9178082191780822,0.0136986301369863,2.625,2.625,5204,5204,13.25,0.1815068493150685,246,178,6.6,40.08,40.08
1696563233,2.808219178082192,0.9041095890410958,0.0136986301369863,2.61719,2.61719,5208,5208,13.375,0.1832191780821918,246,178,6.5,40.11,40.11
1696563234,2.808219178082192,0.9041095890410958,0.0136986301369863,2.61719,2.61719,5210,5210,13.375,0.1832191780821918,244,178,6.5,40.11,40.11
1696563235,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.59766,2.59766,5213,5213,13.375,0.1832191780821918,246,178,6.5,40.09,40.09
1696563236,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.59375,2.59375,5215,5215,13.5,0.18493150684931506,246,176,6.6,40.08,40.08
1696563237,2.767123287671233,0.9041095890410958,0.0136986301369863,2.61328,2.61328,5218,5218,13.375,0.1832191780821918,246,178,6.5,40.06,40.06
1696563238,2.780821917808219,0.9041095890410958,0.0273972602739726,2.61719,2.61719,5220,5220,13.375,0.1832191780821918,244,178,6.5,40.04,40.04
1696563239,2.7945205479452055,0.9178082191780822,0.0273972602739726,2.64063,2.64063,5224,5224,13.5,0.18493150684931506,242,178,6.6,39.99,39.99
1696563240,2.780821917808219,0.9178082191780822,0.0273972602739726,2.63281,2.63281,5226,5226,13.75,0.18835616438356165,240,178,6.6,39.97,39.97
1696563241,2.73972602739726,0.9041095890410958,0.0273972602739726,2.64453,2.64453,5229,5229,13.75,0.18835616438356165,240,178,6.6,39.92,39.92
1696563242,2.73972602739726,0.9041095890410958,0.0273972602739726,2.64844,2.64844,5231,5231,13.625,0.18664383561643835,240,178,6.6,39.89,39.89
1696563243,2.6986301369863015,0.9041095890410958,0.0136986301369863,2.66016,2.66016,5234,5234,13.75,0.18835616438356165,240,180,6.5,39.82,39.82
1696563244,2.684931506849315,0.9041095890410958,0.0136986301369863,2.65625,2.65625,5236,5236,13.875,0.19006849315068494,238,180,6.6,39.78,39.78
1696563245,2.6986301369863015,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5240,5240,14.125,0.1934931506849315,236,180,6.6,39.68,39.68
1696563246,2.6986301369863015,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5242,5242,14,0.1917808219178082,236,180,6.5,39.62,39.62
1696563247,2.712328767123288,0.9041095890410958,0.0136986301369863,2.67188,2.67188,5245,5245,14,0.1917808219178082,236,180,6.5,39.52,39.52
1696563248,2.7260273972602738,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5247,5247,14,0.1917808219178082,236,180,6.5,39.48,39.48
1696563249,2.7534246575342465,0.9178082191780822,0.0136986301369863,2.67188,2.67188,5250,5250,14.125,0.1934931506849315,236,180,6.6,39.42,39.42
1696563250,2.7534246575342465,0.9178082191780822,0.0136986301369863,2.67578,2.67578,5252,5252,14.125,0.1934931506849315,236,180,6.6,39.4,39.4
1696563251,2.767123287671233,0.9178082191780822,0.0136986301369863,2.67578,2.67578,5256,5256,14,0.1917808219178082,236,180,6.6,39.4,39.4
1696563252,2.767123287671233,0.9178082191780822,0.0136986301369863,2.67188,2.67188,5258,5258,13.875,0.19006849315068494,238,180,6.6,39.42,39.42
1696563253,2.7534246575342465,0.9178082191780822,0.0136986301369863,2.67578,2.67578,5261,5261,13.875,0.19006849315068494,238,178,6.6,39.46,39.46
1696563254,2.73972602739726,0.9041095890410958,0.0136986301369863,2.67188,2.67188,5263,5263,13.875,0.19006849315068494,238,180,6.6,39.46,39.46
1696563255,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.66797,2.66797,5266,5266,13.75,0.18835616438356165,238,180,6.5,39.49,39.49
1696563256,2.767123287671233,0.9041095890410958,0.0136986301369863,2.65234,2.65234,5268,5268,13.75,0.18835616438356165,240,180,6.4,39.51,39.51
1696563257,2.780821917808219,0.9041095890410958,0.0136986301369863,2.62891,2.62891,5272,5272,13.625,0.18664383561643835,242,180,6.4,39.55,39.55
1696563258,2.780821917808219,0.9041095890410958,0.0136986301369863,2.62109,2.62109,5273,5273,13.625,0.18664383561643835,242,180,6.3,39.57,39.57
1696563259,2.780821917808219,0.9041095890410958,0.0136986301369863,2.60156,2.60156,5277,5277,13.5,0.18493150684931506,244,180,6.3,39.59,39.59
1696563260,2.780821917808219,0.9041095890410958,0.0136986301369863,2.60156,2.60156,5279,5279,13.375,0.1832191780821918,246,180,6.3,39.6,39.6
1696563261,2.767123287671233,0.9041095890410958,0.0136986301369863,2.61328,2.61328,5282,5282,13.375,0.1832191780821918,246,180,6.3,39.65,39.65
1696563262,2.7945205479452055,0.9041095890410958,0.0136986301369863,2.61719,2.61719,5284,5284,13.375,0.1832191780821918,246,180,6.3,39.67,39.67
1696563263,2.780821917808219,0.9041095890410958,0.0136986301369863,2.62109,2.62109,5288,5288,13.375,0.1832191780821918,246,180,6.3,39.7,39.7
1696563264,2.767123287671233,0.9041095890410958,0.0136986301369863,2.625,2.625,5289,5289,13.375,0.1832191780821918,244,180,6.4,39.71,39.71
1696563265,2.767123287671233,0.9041095890410958,0.0136986301369863,2.62891,2.62891,5293,5293,13.5,0.18493150684931506,244,178,6.4,39.71,39.71
1696563266,2.767123287671233,0.9041095890410958,0.0136986301369863,2.62891,2.62891,5295,5295,13.375,0.1832191780821918,244,178,6.4,39.69,39.69
1696563267,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.62891,2.62891,5298,5298,13.25,0.1815068493150685,244,178,6.4,39.64,39.64
1696563268,2.767123287671233,0.9041095890410958,0.0136986301369863,2.63281,2.63281,5300,5300,13.375,0.1832191780821918,244,178,6.4,39.59,39.59
1696563269,2.7534246575342465,0.9041095890410958,0.0136986301369863,2.65625,2.65625,5304,5304,13.5,0.18493150684931506,242,178,6.5,39.51,39.51
1696563270,2.767123287671233,0.9041095890410958,0.0136986301369863,2.67578,2.67578,5305,5305,13.375,0.1832191780821918,242,178,6.5,39.48,39.48
1696563271,2.808219178082192,0.9178082191780822,0.0136986301369863,2.69922,2.69922,5309,5309,13.375,0.1832191780821918,240,180,6.5,39.47,39.47
1696563272,2.8219178082191783,0.9178082191780822,0.0136986301369863,2.70703,2.70703,5311,5311,13.375,0.1832191780821918,240,180,6.5,39.46,39.46
1696563273,2.8493150684931505,0.9178082191780822,0.0136986301369863,2.73438,2.73438,5315,5315,13.5,0.18493150684931506,238,180,6.6,39.45,39.45
1696563274,2.8767123287671232,0.9178082191780822,0.0273972602739726,2.73438,2.73438,5316,5316,13.625,0.18664383561643835,236,180,6.6,39.45,39.45
1696563275,2.9178082191780823,0.9178082191780822,0.0273972602739726,2.74609,2.74609,5320,5320,13.5,0.18493150684931506,236,180,6.6,39.47,39.47
1696563276,2.904109589041096,0.9178082191780822,0.0273972602739726,2.73828,2.73828,5322,5322,13.5,0.18493150684931506,238,180,6.6,39.49,39.49
1696563277,2.958904109589041,0.9178082191780822,0.0273972602739726,2.71875,2.71875,5325,5325,13.625,0.18664383561643835,238,180,6.6,39.51,39.51
1696563278,3,0.9178082191780822,0.0273972602739726,2.71094,2.71094,5327,5327,13.5,0.18493150684931506,240,180,6.6,39.51,39.51
1696563279,3.041095890410959,0.9041095890410958,0.0273972602739726,2.71484,2.71484,5331,5331,13.5,0.18493150684931506,240,180,6.5,39.55,39.55
1696563280,3.041095890410959,0.9041095890410958,0.0273972602739726,2.69141,2.69141,5333,5333,13.625,0.18664383561643835,240,180,6.5,39.59,39.59
1696563281,3.041095890410959,0.9178082191780822,0.0273972602739726,2.66797,2.66797,5336,5336,13.625,0.18664383561643835,240,178,6.6,39.66,39.66
1696563282,3.041095890410959,0.9178082191780822,0.0273972602739726,2.67188,2.67188,5338,5338,13.625,0.18664383561643835,240,178,6.6,39.67,39.67
1696563283,3.0136986301369864,0.9178082191780822,0.0136986301369863,2.65625,2.65625,5342,5342,13.625,0.18664383561643835,240,178,6.6,39.71,39.71
1696563284,3,0.9178082191780822,0.0136986301369863,2.65234,2.65234,5343,5343,13.75,0.18835616438356165,240,178,6.6,39.73,39.73
1696563285,3,0.9178082191780822,0.0136986301369863,2.64844,2.64844,5345,5345,13.625,0.18664383561643835,242,178,6.6,39.75,39.75
1696563286,2.9726027397260273,0.9178082191780822,0.0136986301369863,2.62891,2.62891,5349,5349,13.625,0.18664383561643835,242,178,6.7,39.78,39.78
1696563287,2.9726027397260273,0.9178082191780822,0.0136986301369863,2.63672,2.63672,5350,5350,13.5,0.18493150684931506,242,178,6.6,39.78,39.78
1696563288,3.0136986301369864,0.9178082191780822,0.0136986301369863,2.64844,2.64844,5354,5354,13.625,0.18664383561643835,240,178,6.6,39.8,39.8
1696563289,3.0136986301369864,0.9315068493150684,0.0136986301369863,2.64063,2.64063,5356,5356,13.625,0.18664383561643835,240,178,6.7,39.82,39.82
1696563290,2.9863013698630136,0.9178082191780822,0.0136986301369863,2.64063,2.64063,5359,5359,13.5,0.18493150684931506,242,178,6.6,39.85,39.85
1696563291,2.9863013698630136,0.9178082191780822,0.0136986301369863,2.64063,2.64063,5361,5361,13.5,0.18493150684931506,242,178,6.6,39.86,39.86
1696563292,2.9315068493150687,0.9178082191780822,0.0136986301369863,2.62891,2.62891,5365,5365,13.5,0.18493150684931506,242,178,6.6,39.91,39.91
1696563293,2.9315068493150687,0.9178082191780822,0.0136986301369863,2.625,2.625,5366,5366,13.625,0.18664383561643835,242,178,6.5,39.92,39.92
1696563294,2.8904109589041096,0.9178082191780822,0.0136986301369863,2.60938,2.60938,5370,5370,13.5,0.18493150684931506,244,178,6.5,39.96,39.96
1696563295,2.8767123287671232,0.9178082191780822,0.0136986301369863,2.60156,2.60156,5372,5372,13.5,0.18493150684931506,244,178,6.5,39.98,39.98
